id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id,operating_activity,investing_activity,financing_activity,net_cash_flow,net_profit_margin,debt_equity,free_cash_flow
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,1156.0,5232.0,64704.0,143232.0,42539.0,255708.0,183726.0,24838.0,1486.0,45659.0,255708.0,950.0,29403.0,-9244.0,-20521.0,-362.0,30.36326942482341,2.048043925875086,20159.0
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,1144.0,6975.0,69272.0,134696.0,40008.0,250950.0,191773.0,12854.0,3788.0,42536.0,250950.0,951.0,26124.0,753.0,-28967.0,-2091.0,40.42093123828744,1.766574422600234,26877.0
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,1157.0,6975.0,69272.0,134696.0,40008.0,250950.0,191773.0,12854.0,3788.0,42536.0,250950.0,951.0,26124.0,753.0,-28967.0,-2091.0,40.42093123828744,1.766574422600234,26877.0
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,1145.0,6975.0,76051.0,128584.0,40615.0,252225.0,185437.0,13772.0,3489.0,49527.0,252225.0,952.0,40203.0,-7138.0,-30450.0,2615.0,33.81356489704624,1.548719678173102,33065.0
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,1158.0,6975.0,76051.0,128584.0,40615.0,252225.0,185437.0,13772.0,3489.0,49527.0,252225.0,952.0,40203.0,-7138.0,-30450.0,2615.0,33.81356489704624,1.548719678173102,33065.0
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,1146.0,9301.0,77845.0,123516.0,40168.0,250829.0,177761.0,18197.0,4163.0,50708.0,250829.0,953.0,37290.0,-13114.0,-25903.0,-1728.0,33.97028990249329,1.417345603929039,24176.0
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,1159.0,9301.0,77845.0,123516.0,40168.0,250829.0,177761.0,18197.0,4163.0,50708.0,250829.0,953.0,37290.0,-13114.0,-25903.0,-1728.0,33.97028990249329,1.417345603929039,24176.0
1029,POWERGRID,TTM,45812,6577,39235.0,86.0,1886,8854,13045,19221,,15712,17.0,,,,,,,,,,,,,,,,,,34.29669082336505,,
1030,RECLTD,Mar 2013,13634,365,13270.0,97.0,4,8083,4,5186,26.0,3833,15.0,21.0,1161.0,987.0,16543.0,107762.0,5277.0,130570.0,72.0,9.0,638.0,129851.0,130570.0,954.0,-20059.0,152.0,16059.0,-3847.0,28.11353968021124,6.147290359383914,-19907.0
1031,RECLTD,Mar 2014,17223,572,16650.0,97.0,6,10035,5,6617,28.0,4741,18.0,20.0,1162.0,987.0,19816.0,126173.0,5968.0,152944.0,73.0,10.0,1690.0,151170.0,152944.0,955.0,-17244.0,136.0,16815.0,-293.0,27.52714393543517,6.065134836321684,-17108.0
1032,RECLTD,Mar 2015,20544,1149,19395.0,94.0,6,11840,8,7552,29.0,5344,20.0,20.0,1163.0,987.0,24085.0,150979.0,7404.0,183456.0,110.0,10.0,1596.0,181740.0,183456.0,956.0,-23898.0,151.0,23098.0,-649.0,26.01246105919003,6.021817166560306,-23747.0
1033,RECLTD,Mar 2016,24125,1680,22445.0,93.0,4,14282,20,8147,30.0,5691,22.0,30.0,1164.0,987.0,27906.0,169212.0,8840.0,206945.0,254.0,78.0,2352.0,204261.0,206945.0,957.0,-13278.0,-756.0,15291.0,1257.0,23.58963730569948,5.856505035821825,-14034.0
1034,RECLTD,Mar 2017,24338,1888,22450.0,92.0,24,13462,40,8972,30.0,6313,24.0,30.0,1165.0,1975.0,31696.0,167852.0,8723.0,210245.0,355.0,166.0,2617.0,207108.0,210245.0,958.0,6805.0,-101.0,-3947.0,2757.0,25.93886104034843,4.985061328739866,6704.0
1035,RECLTD,Mar 2018,22658,3379,19279.0,85.0,18,13333,7,5958,25.0,4451,17.0,41.0,1166.0,1975.0,30613.0,204367.0,5416.0,242370.0,132.0,129.0,2948.0,239162.0,242370.0,959.0,-32510.0,46.0,28244.0,-4220.0,19.6442757524936,6.271234810359641,-32464.0
1036,RECLTD,Mar 2019,25408,1702,23705.0,93.0,33,15639,8,8090,29.0,5741,22.0,38.0,1167.0,1975.0,32571.0,244249.0,19659.0,298454.0,165.0,199.0,2463.0,295627.0,298454.0,960.0,-35866.0,457.0,35543.0,134.0,22.59524559193955,7.07025415388178,-35409.0
1037,RECLTD,Mar 2020,29942,3981,25961.0,87.0,72,18991,12,7030,29.0,4972,19.0,44.0,1168.0,1975.0,33422.0,286289.0,25345.0,347030.0,166.0,288.0,2386.0,344190.0,347030.0,961.0,-32712.0,121.0,33926.0,1336.0,16.60543717854519,8.087945306099387,-32591.0
1038,RECLTD,Mar 2021,35557,3292,32265.0,91.0,15,21489,11,10780,22.0,8378,32.0,30.0,1169.0,1975.0,41789.0,329723.0,27380.0,400867.0,267.0,336.0,1981.0,398282.0,400867.0,962.0,-43512.0,861.0,42113.0,-538.0,23.56216778693366,7.534114797550498,-42651.0
1039,RECLTD,Mar 2022,39276,4838,34438.0,88.0,62,22051,18,12431,19.0,10036,38.0,30.0,1170.0,1975.0,49339.0,333043.0,26503.0,410860.0,628.0,6.0,2190.0,408035.0,410860.0,963.0,-819.0,-287.0,68.0,-1038.0,25.55250025460841,6.490295046186226,-1106.0
1040,RECLTD,Mar 2023,39486,1858,37628.0,95.0,28,23733,24,13898,20.0,11167,42.0,30.0,1171.0,2633.0,55487.0,380790.0,26592.0,465503.0,641.0,3.0,3170.0,461689.0,465503.0,964.0,-37360.0,-943.0,38123.0,-180.0,28.28090968951021,6.551789401238816,-38303.0
1041,RECLTD,Mar 2024,47517,-366,47883.0,101.0,48,29948,24,17960,21.0,14145,54.0,30.0,1172.0,2633.0,66717.0,445568.0,33273.0,548191.0,632.0,24.0,5352.0,542184.0,548191.0,965.0,-57723.0,-1831.0,59588.0,34.0,29.7682934528695,6.424917087238645,-59554.0
1042,RECLTD,TTM,51490,630,50860.0,99.0,87,32075,24,18848,,14885,57.0,,,,,,,,,,,,,,,,,,28.90852592736454,,
1043,RELIANCE,Mar 2013,395957,362802,33155.0,8.0,7757,3463,11232,26217,20.0,20886,15.0,13.0,1174.0,2936.0,179119.0,107219.0,73083.0,362357.0,133487.0,49952.0,42848.0,136070.0,362357.0,966.0,36918.0,-27601.0,408.0,9725.0,5.274815194579209,0.5889374090247452,9317.0
1044,RELIANCE,Mar 2014,433521,398586,34935.0,8.0,8865,3836,11201,28763,22.0,22548,16.0,12.0,1175.0,2940.0,195747.0,138761.0,91395.0,428843.0,141417.0,91494.0,60602.0,135330.0,428843.0,967.0,43261.0,-73070.0,13713.0,-16096.0,5.201132125087367,0.698389929889726,-29809.0
1045,RELIANCE,Mar 2015,374372,336923,37449.0,10.0,8528,3316,11547,31114,24.0,23640,17.0,12.0,1176.0,2943.0,215556.0,168251.0,117736.0,504486.0,156458.0,166462.0,76451.0,105115.0,504486.0,968.0,34374.0,-64706.0,8444.0,-21888.0,6.314574807945039,0.7700309841234971,-30332.0
1046,RELIANCE,Mar 2016,272583,230802,41781.0,15.0,12212,3691,11565,38737,23.0,29861,22.0,10.0,1177.0,2948.0,228608.0,194714.0,172727.0,598997.0,184910.0,228697.0,84015.0,101375.0,598997.0,969.0,38134.0,-36186.0,-3210.0,-1262.0,10.95482843757681,0.8408937794745116,1948.0
1047,RELIANCE,Mar 2017,303954,257647,46307.0,15.0,9222,3849,11646,40034,25.0,29833,22.0,11.0,1178.0,2959.0,260750.0,217475.0,225618.0,706802.0,198526.0,324837.0,82899.0,100540.0,706802.0,970.0,49550.0,-66201.0,8617.0,-8034.0,9.81497200234246,0.8246779594173881,-16651.0
1048,RELIANCE,Mar 2018,390823,326508,64315.0,16.0,9869,8052,16706,49426,27.0,36080,27.0,10.0,1179.0,5922.0,287584.0,239843.0,277924.0,811273.0,403885.0,187022.0,82862.0,137504.0,811273.0,971.0,71459.0,-68192.0,-2001.0,1266.0,9.231800584919515,0.8171655775350418,3267.0
1049,RELIANCE,Mar 2019,568337,484087,84250.0,15.0,8406,16495,20934,55227,28.0,39837,29.0,10.0,1180.0,5926.0,381186.0,307714.0,302804.0,997630.0,398374.0,179463.0,235635.0,184158.0,997630.0,972.0,42346.0,-94507.0,55906.0,3745.0,7.00939759332931,0.7948965674016822,-52161.0
1050,RELIANCE,Mar 2020,596679,507413,89266.0,15.0,8570,22027,22203,53606,26.0,39880,29.0,10.0,1181.0,6339.0,442827.0,355133.0,358716.0,1163015.0,532658.0,109106.0,276767.0,244484.0,1163015.0,973.0,94877.0,-72497.0,-2541.0,19839.0,6.683660728800578,0.7906497820404929,22380.0
1051,RELIANCE,Mar 2021,466307,385517,80790.0,17.0,22432,21189,26572,55461,3.0,53739,39.0,9.0,1182.0,6445.0,693727.0,278962.0,340931.0,1320065.0,541258.0,125953.0,364828.0,288026.0,1320065.0,974.0,26958.0,-142385.0,101904.0,-13523.0,11.52438200584593,0.398419245556806,-115427.0
1052,RELIANCE,Mar 2022,694673,586092,108581.0,16.0,19600,14584,29782,83815,19.0,67845,45.0,9.0,1183.0,6765.0,772720.0,319158.0,399979.0,1498622.0,627798.0,172506.0,394264.0,304054.0,1498622.0,975.0,110654.0,-109162.0,17289.0,18781.0,9.76646566082171,0.4094472632571505,1492.0
1053,RELIANCE,Mar 2023,876396,734078,142318.0,16.0,12020,19571,40303,94464,22.0,74088,49.0,9.0,1184.0,6766.0,709106.0,451664.0,438346.0,1605882.0,724805.0,293752.0,235560.0,351765.0,1605882.0,976.0,115032.0,-93001.0,10455.0,32486.0,8.45371270521545,0.6309284341334763,22031.0
1054,RELIANCE,Mar 2024,899041,736543,162498.0,18.0,16179,23118,50832,104727,25.0,79020,51.0,10.0,1185.0,6766.0,786715.0,458991.0,502576.0,1755048.0,779985.0,338855.0,225672.0,410536.0,1755048.0,977.0,158788.0,-113581.0,-16646.0,28561.0,8.789365557299389,0.5784524141094746,45207.0
1055,RELIANCE,TTM,939838,775710,164128.0,17.0,17607,23875,53226,104634,,79941,51.0,,,,,,,,,,,,,,,,,,8.505827600075758,,
1056,SBILIFE,Mar 2013,14870,14443,427.0,3.0,292,4,25,690,9.0,630,6.0,8.0,1187.0,1000.0,1736.0,0.0,50978.0,53714.0,283.0,3.0,50047.0,3382.0,53714.0,978.0,1130.0,-227.0,-58.0,845.0,4.236718224613315,0.0,903.0
1057,SBILIFE,Mar 2014,17258,16747,511.0,3.0,344,5,35,816,11.0,728,7.0,14.0,1188.0,1000.0,2356.0,0.0,57284.0,60640.0,304.0,4.0,56275.0,4058.0,60640.0,979.0,166.0,-708.0,-58.0,-600.0,4.218333526480473,0.0,-542.0
1058,SBILIFE,Mar 2015,23399,22505,794.0,3.0,183,4,34,939,13.0,815,8.0,15.0,1189.0,1000.0,3056.0,0.0,70064.0,74121.0,292.0,7.0,69385.0,4437.0,74121.0,980.0,2711.0,-178.0,-117.0,2416.0,3.483054831403051,0.0,2533.0
1059,SBILIFE,Mar 2016,19324,18404,920.0,5.0,129,5,37,1007,16.0,844,8.0,14.0,1190.0,1000.0,3733.0,0.0,78696.0,83429.0,301.0,146.0,77843.0,5139.0,83429.0,981.0,5778.0,-7204.0,-144.0,-1570.0,4.367625750362244,0.0,-1426.0
1060,SBILIFE,Mar 2017,30548,29479,1068.0,4.0,139,5,48,1154,17.0,955,10.0,16.0,1191.0,1000.0,4552.0,0.0,96687.0,102240.0,507.0,31.0,95830.0,5871.0,102240.0,982.0,8525.0,-9032.0,-144.0,-651.0,3.126227576273406,0.0,-507.0
1061,SBILIFE,Mar 2018,34068,32736,1332.0,4.0,156,6,59,1422,19.0,1150,12.0,17.0,1192.0,1000.0,5528.0,0.0,115193.0,121720.0,511.0,70.0,114436.0,6703.0,121720.0,983.0,10395.0,-8910.0,-221.0,1264.0,3.375601737701069,0.0,1485.0
1062,SBILIFE,Mar 2019,44604,43130,1474.0,3.0,266,8,92,1642,19.0,1327,13.0,15.0,1193.0,1000.0,6576.0,0.0,139157.0,146734.0,563.0,32.0,139325.0,6814.0,146734.0,984.0,13473.0,-13552.0,-241.0,-321.0,2.975069500493229,0.0,-79.0
1063,SBILIFE,Mar 2020,43798,42447,1351.0,3.0,529,0,89,1790,21.0,1422,14.0,0.0,1194.0,1000.0,7743.0,0.0,156837.0,165580.0,568.0,13.0,158813.0,6186.0,165580.0,985.0,19299.0,-16986.0,-198.0,2114.0,3.246723594684689,0.0,2313.0
1064,SBILIFE,Mar 2021,81913,81040,872.0,1.0,867,0,99,1640,11.0,1456,15.0,17.0,1195.0,1000.0,9400.0,0.0,216430.0,226830.0,564.0,1.0,218756.0,7509.0,226830.0,986.0,23878.0,-19203.0,3.0,4677.0,1.777495635613395,0.0,4675.0
1065,SBILIFE,Mar 2022,82983,82254,730.0,1.0,1032,0,75,1687,11.0,1506,15.0,13.0,1196.0,1000.0,10622.0,0.0,261715.0,273337.0,919.0,3.0,264437.0,7978.0,273337.0,987.0,21852.0,-21611.0,-231.0,10.0,1.814829543400456,0.0,241.0
1066,SBILIFE,Mar 2023,80636,80514,122.0,0.0,1862,10,68,1906,10.0,1721,17.0,15.0,1197.0,1001.0,12017.0,0.0,301582.0,314599.0,867.0,1.0,303988.0,9743.0,314599.0,988.0,28656.0,-30203.0,-415.0,-1962.0,2.13428245448683,0.0,-1547.0
1067,SBILIFE,Mar 2024,131988,131742,246.0,0.0,1917,9,76,2078,9.0,1894,19.0,14.0,1198.0,1001.0,13907.0,0.0,383390.0,398299.0,1198.0,6.0,384943.0,12152.0,398299.0,989.0,29122.0,-31221.0,-227.0,-2327.0,1.434978937479165,0.0,-2099.0
1068,SBILIFE,TTM,130073,129065,1007.0,1.0,1636,0,0,2643,,2411,24.0,,,,,,,,,,,,,,,,,,1.853574531224774,,
1069,SBIN,Mar 2013,167976,66283,-5124.0,-3.0,32584,106818,1577,25882,29.0,18555,26.0,16.0,,,,,,,,,,,,990.0,24332.0,-2271.0,-4424.0,17637.0,11.04622088869839,,22061.0
1070,SBIN,Mar 2014,189062,82198,-14614.0,-8.0,37882,121479,1942,21326,32.0,14807,19.0,16.0,,,,,,,,,,,,991.0,19142.0,-791.0,3583.0,21934.0,7.831822365150057,,18351.0
1071,SBIN,Mar 2015,207974,96675,-21879.0,-11.0,49315,133179,1581,25855,32.0,17832,23.0,15.0,,,,,,,,,,,,992.0,26297.0,-3424.0,-1553.0,21320.0,8.574148691663382,,22873.0
1072,SBIN,Mar 2016,220633,109985,-32399.0,-15.0,52828,143047,2252,18177,30.0,13019,16.0,17.0,,,,,,,,,,,,993.0,14477.0,-2747.0,4348.0,16078.0,5.900749207960731,,11730.0
1073,SBIN,Mar 2017,230447,145666,-64334.0,-28.0,68193,149115,2915,945,99.0,-97,0.0,859.0,,,,,,,,,,,,994.0,77406.0,-4572.0,-4196.0,68638.0,-0.04209210794672961,,72834.0
1074,SBIN,Mar 2018,228970,169065,-86697.0,-38.0,77557,146603,3105,-12245,-66.0,-3749,-5.0,0.0,,,,,,,,,,,,995.0,-96508.0,13053.0,5547.0,-77908.0,-1.637332401624667,,-83455.0
1075,SBIN,Mar 2019,253322,166104,-68649.0,-27.0,77365,155867,3496,5220,41.0,3351,3.0,0.0,,,,,,,,,,,,996.0,29556.0,220.0,448.0,30223.0,1.322822336788751,,29776.0
1076,SBIN,Mar 2020,269852,172909,-64181.0,-24.0,98159,161124,3662,30317,40.0,21140,22.0,0.0,,,,,,,,,,,,997.0,23929.0,-555.0,5430.0,28803.0,7.833923780442613,,23374.0
1077,SBIN,Mar 2021,278115,192821,-70715.0,-25.0,107222,156010,3711,32796,26.0,23888,25.0,16.0,,,,,,,,,,,,998.0,89919.0,-3670.0,7143.0,93392.0,8.589252647286195,,86249.0
1078,SBIN,Mar 2022,289973,197349,-63570.0,-22.0,117000,156194,3691,49739,27.0,37183,40.0,18.0,,,,,,,,,,,,999.0,57695.0,-2652.0,-3845.0,51198.0,12.8229179958134,,55043.0
1079,SBIN,Mar 2023,350845,204303,-43439.0,-12.0,122534,189981,3696,75399,25.0,57750,62.0,18.0,,,,,,,,,,,,1000.0,-86014.0,-966.0,6386.0,-80593.0,16.460260228876,,-86980.0
1080,SBIN,Mar 2024,439189,239750,-60297.0,-14.0,155386,259736,3849,91240,25.0,69543,75.0,18.0,,,,,,,,,,,,1001.0,21632.0,-3476.0,-9896.0,8260.0,15.83441297482405,,18156.0
1081,SBIN,TTM,469625,244759,-59190.0,-13.0,157189,284056,0,97999,,74461,80.0,,,,,,,,,,,,,,,,,,15.85541655576258,,
1082,SHREECEM,Jun 2013,5418,3857,1561.0,29.0,187,193,436,1119,10.0,1004,288.0,7.0,1213.0,35.0,3809.0,1288.0,1028.0,6160.0,1782.0,133.0,2203.0,2042.0,6160.0,1002.0,1260.0,-270.0,-982.0,8.0,18.53082318198597,0.3350676378772112,990.0
1083,SHREECEM,Jun 2014,5715,4325,1390.0,24.0,104,129,550,815,3.0,787,226.0,10.0,1214.0,35.0,4676.0,1200.0,1418.0,7329.0,2194.0,758.0,2244.0,2132.0,7329.0,1003.0,1401.0,-1234.0,-156.0,11.0,13.77077865266842,0.2547229887497346,167.0
1084,SHREECEM,Jun 2015,6259,4916,1344.0,21.0,102,121,925,401,-6.0,426,122.0,20.0,1215.0,35.0,5241.0,917.0,1805.0,7998.0,3004.0,511.0,1662.0,2820.0,7998.0,1004.0,1239.0,-990.0,-259.0,-10.0,6.806199073334398,0.173805913570887,249.0
1085,SHREECEM,Mar 2016 9m,5514,4107,1407.0,26.0,673,76,828,1176,3.0,1143,328.0,7.0,,,,,,,,,,,,,,,,,20.72905331882481,,
1086,SHREECEM,Mar 2017,8594,6081,2513.0,29.0,362,129,1215,1531,13.0,1339,384.0,36.0,1217.0,35.0,7663.0,1293.0,2175.0,11166.0,2599.0,710.0,4042.0,3814.0,11166.0,1006.0,2202.0,-2048.0,-167.0,-13.0,15.58063765417733,0.1679657053780203,154.0
1087,SHREECEM,Mar 2018,9833,7360,2473.0,25.0,389,135,899,1827,24.0,1384,397.0,13.0,1218.0,35.0,8862.0,3403.0,2842.0,15142.0,3589.0,1427.0,5434.0,4691.0,15142.0,1007.0,1879.0,-3595.0,1726.0,10.0,14.07505339164039,0.3824884792626728,-1716.0
1088,SHREECEM,Mar 2019,12555,9758,2797.0,22.0,69,248,1472,1146,11.0,1015,289.0,21.0,1219.0,35.0,9636.0,2803.0,3019.0,15493.0,6182.0,1129.0,2286.0,5896.0,15493.0,1008.0,2080.0,-720.0,-1276.0,84.0,8.084428514536041,0.2898355909419915,1360.0
1089,SHREECEM,Mar 2020,12868,9098,3771.0,29.0,263,291,1808,1934,20.0,1544,426.0,26.0,1220.0,36.0,13133.0,3146.0,3629.0,19944.0,6163.0,1197.0,6358.0,6227.0,19944.0,1009.0,3973.0,-5590.0,1581.0,-36.0,11.9987566055331,0.2388943731490622,-1617.0
1090,SHREECEM,Mar 2021,13560,9468,4091.0,30.0,426,251,1262,3004,24.0,2337,646.0,9.0,1221.0,36.0,15361.0,2230.0,3886.0,21513.0,6216.0,997.0,8500.0,5800.0,21513.0,1010.0,4254.0,-2651.0,-1233.0,370.0,17.23451327433628,0.1448334091056699,1603.0
1091,SHREECEM,Mar 2022,15010,11300,3710.0,25.0,544,263,1146,2892,19.0,1269,352.0,14.0,1222.0,36.0,17424.0,2129.0,4159.0,23749.0,7282.0,1054.0,9033.0,6380.0,23749.0,1011.0,2668.0,-2143.0,-849.0,-324.0,8.454363757495004,0.1219358533791523,525.0
1092,SHREECEM,Mar 2023,17852,14893,2960.0,17.0,459,263,1661,1495,15.0,2369,664.0,28.0,1223.0,36.0,18600.0,2725.0,4973.0,26334.0,7481.0,2797.0,8683.0,7373.0,26334.0,1012.0,2569.0,-2405.0,-277.0,-113.0,13.27022182388528,0.1462223653144452,164.0
1093,SHREECEM,Mar 2024,20521,16003,4518.0,22.0,597,258,1897,2959,19.0,1733,480.0,16.0,1224.0,36.0,20667.0,1656.0,5566.0,27925.0,9591.0,1930.0,7556.0,8848.0,27925.0,1013.0,3347.0,-1418.0,-1710.0,220.0,8.445007553238145,0.07998840747717723,1929.0
1094,SHREECEM,TTM,19802,15576,4226.0,21.0,618,229,2566,2049,,1733,480.0,,,,,,,,,,,,,,,,,,8.751641248358752,,
1095,SHRIRAMFIN,Mar 2013,7009,1738,2179.0,31.0,7,3092,23,2163,32.0,1463,12.0,11.0,1260.0,227.0,7111.0,33386.0,6550.0,47274.0,72.0,0.0,3280.0,43922.0,47274.0,1014.0,-8359.0,-41.0,9060.0,661.0,20.87316307604508,4.549741073862088,-8400.0
1096,SHRIRAMFIN,Mar 2014,8476,2244,1999.0,24.0,4,4233,33,1970,31.0,1358,11.0,12.0,1261.0,227.0,8283.0,38630.0,5192.0,52332.0,155.0,0.0,2435.0,49742.0,52332.0,1015.0,-4055.0,-112.0,5010.0,843.0,16.0217083529967,4.539365452408931,-4167.0
1097,SHRIRAMFIN,Mar 2015,9177,2781,1691.0,18.0,2,4706,43,1650,38.0,1028,8.0,22.0,1262.0,227.0,9039.0,46695.0,6193.0,62154.0,154.0,0.0,3037.0,58962.0,62154.0,1016.0,-9611.0,-45.0,7836.0,-1819.0,11.20191783807344,5.039391323116771,-9656.0
1098,SHRIRAMFIN,Mar 2016,10359,3447,1824.0,18.0,3,5088,38,1789,34.0,1184,9.0,19.0,1263.0,227.0,9949.0,49790.0,8048.0,68013.0,152.0,0.0,1340.0,66522.0,68013.0,1017.0,-5507.0,-36.0,2822.0,-2721.0,11.42967467902307,4.892885220125786,-5543.0
1099,SHRIRAMFIN,Mar 2017,10903,3712,1972.0,18.0,1,5219,35,1938,35.0,1266,10.0,7.0,1264.0,227.0,11105.0,53080.0,10034.0,74446.0,136.0,0.0,1518.0,72791.0,74446.0,1018.0,-2677.0,-2.0,3017.0,338.0,11.61148307805191,4.684080480056477,-2679.0
1100,SHRIRAMFIN,Mar 2018,13502,3288,3805.0,28.0,127,6409,37,3896,35.0,2549,20.0,10.0,1265.0,227.0,13463.0,82131.0,1539.0,97360.0,122.0,0.0,2456.0,94782.0,97360.0,1019.0,-13142.0,86.0,13014.0,-42.0,18.8786846393127,5.999342585829072,-13056.0
1101,SHRIRAMFIN,Mar 2019,15536,4171,3801.0,24.0,20,7564,43,3778,32.0,2576,20.0,11.0,1266.0,227.0,15736.0,87914.0,1542.0,105419.0,147.0,0.0,4126.0,101146.0,105419.0,1020.0,-5535.0,-76.0,5550.0,-62.0,16.58084449021627,5.507360771784752,-5611.0
1102,SHRIRAMFIN,Mar 2020,16561,4683,3565.0,22.0,14,8313,141,3439,27.0,2512,20.0,5.0,1267.0,227.0,17915.0,94735.0,1389.0,114266.0,489.0,0.0,2936.0,110841.0,114266.0,1021.0,-2464.0,-55.0,4579.0,2060.0,15.16816617354025,5.221860875316944,-2519.0
1103,SHRIRAMFIN,Mar 2021,17422,4932,3402.0,20.0,14,9089,137,3278,24.0,2499,18.0,18.0,1268.0,253.0,21464.0,106546.0,1647.0,129910.0,437.0,0.0,3347.0,126126.0,129910.0,1022.0,-4239.0,-25.0,12226.0,7962.0,14.34393295832855,4.906110420407975,-4264.0
1104,SHRIRAMFIN,Mar 2022,19255,5816,3666.0,19.0,18,9773,135,3549,24.0,2721,20.0,20.0,1269.0,271.0,25824.0,114846.0,1328.0,142268.0,418.0,0.0,6971.0,134879.0,142268.0,1023.0,-8859.0,-34.0,8505.0,-388.0,14.13139444300182,4.401073002490898,-8893.0
1105,SHRIRAMFIN,Mar 2023,30492,8706,8799.0,29.0,16,12987,601,8214,27.0,6020,32.0,22.0,1270.0,374.0,43138.0,164202.0,2858.0,210573.0,3714.0,66.0,7430.0,199363.0,210573.0,1024.0,-17625.0,5076.0,11820.0,-730.0,19.74288337924702,3.773717595146167,-12549.0
1106,SHRIRAMFIN,Mar 2024,36388,10278,10523.0,29.0,25,15588,588,9960,26.0,7399,39.0,23.0,1271.0,376.0,48571.0,195496.0,3823.0,248266.0,3718.0,0.0,9472.0,235076.0,248266.0,1025.0,-31101.0,-258.0,27609.0,-3750.0,20.33362647026492,3.994034363699512,-31359.0
1107,SHRIRAMFIN,TTM,39864,11228,11416.0,29.0,1800,17220,628,12588,,9454,50.0,,,,,,,,,,,,,,,,,,23.71563315271925,,
1108,SIEMENS,Sep 2011,11955,10784,1171.0,10.0,299,26,154,1290,33.0,868,,24.0,1273.0,68.0,3748.0,0.0,6341.0,10158.0,1169.0,249.0,0.0,8739.0,10158.0,1026.0,3.0,264.0,-196.0,70.0,7.26056043496445,0.0,267.0
1109,SIEMENS,Sep 2014,10678,10559,119.0,1.0,985,31,229,844,28.0,603,17.0,35.0,1274.0,71.0,4304.0,0.0,5915.0,10290.0,1356.0,41.0,8.0,8886.0,10290.0,1027.0,608.0,130.0,-220.0,517.0,5.647124929762128,0.0,738.0
1110,SIEMENS,Sep 2015,10563,9565,998.0,9.0,943,30,224,1688,30.0,1174,33.0,30.0,1275.0,71.0,5046.0,25.0,5433.0,10576.0,1394.0,32.0,114.0,9037.0,10576.0,1028.0,574.0,646.0,-245.0,975.0,11.11426678027076,0.004885675200312683,1220.0
1111,SIEMENS,Sep 2016,10837,9815,1021.0,9.0,3156,11,228,3938,26.0,2914,82.0,41.0,1276.0,71.0,6732.0,25.0,5157.0,11986.0,1227.0,79.0,110.0,10570.0,11986.0,1029.0,513.0,237.0,-1614.0,-864.0,26.8893605241303,0.003674849331177422,750.0
1112,SIEMENS,Sep 2017,11065,10008,1056.0,10.0,818,8,198,1669,32.0,1137,32.0,22.0,1277.0,71.0,7619.0,0.0,5448.0,13138.0,1365.0,143.0,0.0,11630.0,13138.0,1030.0,573.0,1321.0,-285.0,1610.0,10.27564392227745,0.0,1894.0
1113,SIEMENS,Sep 2018,12795,11468,1327.0,10.0,280,8,198,1402,36.0,901,25.0,28.0,1278.0,71.0,8228.0,0.0,6037.0,14336.0,1381.0,62.0,0.0,12893.0,14336.0,1031.0,100.0,-174.0,-305.0,-379.0,7.041813208284486,0.0,-74.0
1114,SIEMENS,Sep 2019,13084,11594,1490.0,11.0,398,12,199,1678,34.0,1099,31.0,23.0,1279.0,71.0,8978.0,0.0,6309.0,15358.0,1219.0,58.0,0.0,14081.0,15358.0,1032.0,1273.0,-1135.0,-312.0,-174.0,8.399571996331396,0.0,138.0
1115,SIEMENS,Sep 2020,9946,8944,1003.0,10.0,315,30,252,1036,26.0,769,22.0,32.0,1280.0,71.0,9421.0,0.0,6368.0,15860.0,1196.0,88.0,0.0,14576.0,15860.0,1033.0,720.0,871.0,-386.0,1205.0,7.731751457872512,0.0,1591.0
1116,SIEMENS,Sep 2021,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,1281.0,71.0,10276.0,4.0,7664.0,18015.0,3264.0,35.0,3.0,14713.0,18015.0,1034.0,1422.0,-2389.0,-502.0,-1469.0,8.25125018942264,0.0003865854837150865,-967.0
1117,SIEMENS,Sep 2022,16138,14278,1860.0,12.0,487,36,317,1993,23.0,1543,43.0,23.0,1282.0,71.0,11539.0,182.0,8317.0,20109.0,3107.0,52.0,1.0,16949.0,20109.0,1035.0,978.0,-34.0,-392.0,552.0,9.561283926137069,0.01567614125753661,944.0
